Date,realized_vol_proxy,garch_forecast,baseline_forecast,garch_error,baseline_error
2023-12-28,0.0377509003798542,0.922880066365191,0.590936716188616,0.8851291659853369,0.5531858158087618
2023-12-29,0.2899052795052589,0.6799179041644245,0.5039281268807424,0.39001262465916564,0.2140228473754835
2024-01-02,0.5612035397547732,0.6799179041644245,0.5122927166676825,0.11871436440965133,-0.048910823087090716
2024-01-03,0.8200411288051548,0.6799179041644245,0.5306569035334244,-0.14012322464073024,-0.28938422527173036
2024-01-04,0.3226140010826053,0.6799179041644245,0.5609417912108657,0.35730390308181925,0.23832779012826044
2024-01-05,0.1368865875248253,0.6799179041644245,0.5544580313450491,0.5430313166395992,0.4175714438202238
2024-01-08,1.4174841714098754,0.6802319568399676,0.5510409133990651,-0.7372522145699077,-0.8664432580108102
2024-01-09,0.1518213681543528,0.6802319568399676,0.5983963376599755,0.5284105886856149,0.4465749695056227
2024-01-10,0.5639532812858045,0.6802319568399676,0.600795148783742,0.11627867555416316,0.0368418674979375
2024-01-11,0.0440770135484529,0.6802319568399676,0.6021874588751328,0.6361549432915147,0.5581104453266799
2024-01-12,0.0692410258194678,0.6802319568399676,0.6033477512925803,0.6109909310204998,0.5341067254731126
2024-01-16,0.3677930541875837,0.6670206408435592,0.6019919532773509,0.2992275866559755,0.2341988990897672
2024-01-17,0.5574202095711588,0.6670206408435592,0.6083314111356594,0.10960043127240038,0.050911201564500574
2024-01-18,0.8853568728902392,0.6670206408435592,0.6154952922018988,-0.21833623204668007,-0.26986158068834043
2024-01-19,1.2389086155502234,0.6670206408435592,0.6192865114690143,-0.5718879747066642,-0.6196221040812091
2024-01-22,0.2112154686163796,0.6670206408435592,0.6489669709175552,0.45580517222717953,0.43775150230117554
2024-01-23,0.2912168815238061,0.777744244399397,0.6389737194915435,0.48652736287559095,0.3477568379677374
2024-01-24,0.1092600875030286,0.777744244399397,0.6309243946270862,0.6684841568963684,0.5216643071240575
2024-01-25,0.5424104491255737,0.777744244399397,0.6296528830978904,0.23533379527382337,0.08724243397231668
2024-01-26,0.1271141763311896,0.777744244399397,0.6319428436448397,0.6506300680682074,0.5048286673136501
2024-01-29,0.7888114660332537,0.777744244399397,0.632650338371848,-0.01106722163385665,-0.15616112766140566
2024-01-30,0.0773663324003484,0.6688943589888174,0.6030889659651053,0.591528026588469,0.5257226335647569
2024-01-31,1.6451917216719614,0.6688943589888174,0.6037554499206526,-0.9762973626831439,-1.0414362717513088
2024-02-01,1.300320423549198,0.6688943589888174,0.6849250710380889,-0.6314260645603806,-0.6153953525111092
2024-02-02,1.04723970491173,0.6688943589888174,0.7149198986375528,-0.37834534592291247,-0.3323198062741771
2024-02-05,0.364784098976414,0.6688943589888174,0.7296548122634049,0.30411026001240343,0.3648707132869909
2024-02-06,0.2898983842984515,0.9545963869895915,0.677554362987103,0.66469800269114,0.38765597868865154
2024-02-07,0.8305843455090923,0.9545963869895915,0.6621007855284634,0.12401204148049916,-0.16848355998062892
2024-02-08,0.04415898720386,0.9545963869895915,0.6737542060474497,0.9104373997857315,0.6295952188435897
2024-02-09,0.5762762379160299,0.9545963869895915,0.672376552212568,0.3783201490735616,0.09610031429653809
2024-02-12,0.0438989102433972,0.9545963869895915,0.6767584210135417,0.9106974767461943,0.6328595107701445
2024-02-13,1.3868779830063311,0.7133165955880184,0.6774657217460985,-0.6735613874183127,-0.7094122612602326
2024-02-14,0.9046433327972844,0.7133165955880184,0.7304361285889296,-0.19132673720926596,-0.17420720420835478
2024-02-15,0.687622517643202,0.7133165955880184,0.7316936945122134,0.025694077944816374,0.04407117686901141
2024-02-16,0.499247791005844,0.7133165955880184,0.7123024554963339,0.21406880458217442,0.21305466449048988
2024-02-20,0.5520592142574142,0.7133165955880184,0.7177219550356687,0.1612573813306042,0.1656627407782545
2024-02-21,0.0905472680427473,0.8339510129273949,0.7314410834124505,0.7434037448846477,0.6408938153697032
2024-02-22,2.0484246307596257,0.8339510129273949,0.6944238659333026,-1.2144736178322306,-1.354000764826323
2024-02-23,0.0689420244596421,0.8339510129273949,0.7726682389700771,0.7650089884677528,0.7037262145104349
2024-02-26,0.3669302612937958,0.8339510129273949,0.7705396128056801,0.46702075163359913,0.40360935151188426
2024-02-27,0.1856086835131644,0.8339510129273949,0.7764708336057106,0.6483423294142305,0.5908621500925462
2024-02-28,0.1322514899462043,0.8608845239755533,0.776079385844923,0.728633034029349,0.6438278958987187
2024-02-29,0.3588459499420105,0.8608845239755533,0.7712603021582076,0.5020385740335427,0.4124143522161971
2024-03-01,0.934447293084189,0.8608845239755533,0.7577251275082,-0.07356276910863568,-0.17672216557598897
2024-03-04,0.107303574163364,0.8608845239755533,0.7592106311374638,0.7535809498121893,0.6519070569740998
2024-03-05,1.0044345482853647,0.8608845239755533,0.7379329268802307,-0.14355002430981145,-0.266501621405134
2024-03-06,0.505439624367425,0.8357444951434685,0.7699907169072083,0.33030487077604354,0.2645510925397834
2024-03-07,0.9877447529646564,0.8357444951434685,0.7722422234744332,-0.15200025782118787,-0.2155025294902232
2024-03-08,0.6020233775915945,0.8357444951434685,0.7865064626114654,0.23372111755187397,0.18448308501987087
2024-03-11,0.0860109681661559,0.8357444951434685,0.7968192657952569,0.7497335269773125,0.7108082976291009
2024-03-12,1.0699717636682442,0.8357444951434685,0.7963473092919962,-0.2342272685247757,-0.27362445437624805
2024-03-13,0.1568576774557133,0.8246476527339193,0.8056110261192431,0.6677899752782059,0.6487533486635297
2024-03-14,0.1978717319491776,0.8246476527339193,0.8065785603658535,0.6267759207847416,0.6087068284166759
2024-03-15,0.6890268015276046,0.8246476527339193,0.7345744366202072,0.13562085120631462,0.04554763509260251
2024-03-18,0.5925380657141395,0.8246476527339193,0.7228579557603236,0.2321095870197798,0.13031989004618416
2024-03-19,0.5541827302811374,0.8246476527339193,0.7079669807523402,0.27046492245278186,0.1537842504712028
2024-03-20,0.9206889136586844,0.717337462709945,0.7055688337845629,-0.2033514509487394,-0.21512007987412152
2024-03-21,0.3298922781341967,0.717337462709945,0.7187413762959055,0.38744518457574834,0.3888490981617088
2024-03-22,0.189743272210264,0.717337462709945,0.7089689566222409,0.527594190499681,0.5192256844119769
2024-03-25,0.2766597121798776,0.717337462709945,0.7116570582869514,0.4406777505300674,0.43499734610707375
