Date,GARCH-N,GARCH-t,GJR-t,EGARCH-t,Baseline-30d,realized_abs_r,r2
2023-12-13,0.6150732055826855,0.6036572174681516,0.6152623034812479,0.6166333252755487,0.6353681750718881,1.369584568870248,1.875761891287503
2023-12-14,0.8042096482826299,0.7643096942980107,0.5536410031297943,0.4706966935151229,0.6598124604566789,0.3204293240966135,0.10267495174101259
2023-12-15,0.8042096482826299,0.7643096942980107,0.5536410031297943,0.4706966935151229,0.6476994663710706,0.164801970615235,0.02715968951866478
2023-12-18,0.8042096482826299,0.7643096942980107,0.5536410031297943,0.4706966935151229,0.5862356046025597,0.5609459994911083,0.3146604143450785
2023-12-19,0.8042096482826299,0.7643096942980107,0.5536410031297943,0.4706966935151229,0.5771575737536272,0.6062399349302928,0.3675268587042857
2023-12-20,0.8042096482826299,0.7643096942980107,0.5536410031297943,0.4706966935151229,0.5799392960966963,1.3954104579225075,1.947170346079502
2023-12-21,0.922880066365191,0.8952441183784621,0.9381951493894501,0.7728132678852054,0.6574435932084098,0.9437141394985028,0.8905963770893996
2023-12-22,0.922880066365191,0.8952441183784621,0.9381951493894501,0.7728132678852054,0.6687440186213638,0.2007646898335441,0.04030646068395916
2023-12-26,0.922880066365191,0.8952441183784621,0.9381951493894501,0.7728132678852054,0.6386036180489565,0.4213843717159928,0.177564788726482
2023-12-27,0.922880066365191,0.8952441183784621,0.9381951493894501,0.7728132678852054,0.5946381454364983,0.1806402232375962,0.03263089025132859
2023-12-28,0.922880066365191,0.8952441183784621,0.9381951493894501,0.7728132678852054,0.590936716188616,0.0377509003798542,0.001425130479489676
2023-12-29,0.6799179041644245,0.6715332257041384,0.6876610956726421,0.5690491893949133,0.5039281268807424,0.2899052795052589,0.0840450710850223
2024-01-02,0.6799179041644245,0.6715332257041384,0.6876610956726421,0.5690491893949133,0.5122927166676825,0.5612035397547732,0.31494941303328733
2024-01-03,0.6799179041644245,0.6715332257041384,0.6876610956726421,0.5690491893949133,0.5306569035334244,0.8200411288051548,0.6724674529320325
2024-01-04,0.6799179041644245,0.6715332257041384,0.6876610956726421,0.5690491893949133,0.5609417912108657,0.3226140010826053,0.10407979369452725
2024-01-05,0.6799179041644245,0.6715332257041384,0.6876610956726421,0.5690491893949133,0.5544580313450491,0.1368865875248253,0.018737937844191657
2024-01-08,0.6802319568399676,0.678195628965113,0.7679282528932482,0.7804244567864025,0.5510409133990651,1.4174841714098754,2.009261376197541
2024-01-09,0.6802319568399676,0.678195628965113,0.7679282528932482,0.7804244567864025,0.5983963376599755,0.1518213681543528,0.02304972782825953
2024-01-10,0.6802319568399676,0.678195628965113,0.7679282528932482,0.7804244567864025,0.600795148783742,0.5639532812858045,0.3180433034730257
2024-01-11,0.6802319568399676,0.678195628965113,0.7679282528932482,0.7804244567864025,0.6021874588751328,0.0440770135484529,0.0019427831233505004
2024-01-12,0.6802319568399676,0.678195628965113,0.7679282528932482,0.7804244567864025,0.6033477512925803,0.0692410258194678,0.004794319656532206
2024-01-16,0.6670206408435592,0.6593243004970755,0.6212748225285953,0.6298692407111702,0.6019919532773509,0.3677930541875837,0.13527173070863086
2024-01-17,0.6670206408435592,0.6593243004970755,0.6212748225285953,0.6298692407111702,0.6083314111356594,0.5574202095711588,0.3107172900383546
2024-01-18,0.6670206408435592,0.6593243004970755,0.6212748225285953,0.6298692407111702,0.6154952922018988,0.8853568728902392,0.7838567923739832
2024-01-19,0.6670206408435592,0.6593243004970755,0.6212748225285953,0.6298692407111702,0.6192865114690143,1.2389086155502234,1.5348945576845712
2024-01-22,0.6670206408435592,0.6593243004970755,0.6212748225285953,0.6298692407111702,0.6489669709175552,0.2112154686163796,0.044611974182836835
2024-01-23,0.777744244399397,0.7569173265077991,0.6282413600632226,0.626623553925723,0.6389737194915435,0.2912168815238061,0.08480727208445052
2024-01-24,0.777744244399397,0.7569173265077991,0.6282413600632226,0.626623553925723,0.6309243946270862,0.1092600875030286,0.011937766721169465
2024-01-25,0.777744244399397,0.7569173265077991,0.6282413600632226,0.626623553925723,0.6296528830978904,0.5424104491255737,0.2942090953206066
2024-01-26,0.777744244399397,0.7569173265077991,0.6282413600632226,0.626623553925723,0.6319428436448397,0.1271141763311896,0.016158013824356762
2024-01-29,0.777744244399397,0.7569173265077991,0.6282413600632226,0.626623553925723,0.632650338371848,0.7888114660332537,0.6222235289455309
2024-01-30,0.6688943589888174,0.6476288263926578,0.5447752279282807,0.5092319425287678,0.6030889659651053,0.0773663324003484,0.005985549389081199
2024-01-31,0.6688943589888174,0.6476288263926578,0.5447752279282807,0.5092319425287678,0.6037554499206526,1.6451917216719614,2.7066558010579524
2024-02-01,0.6688943589888174,0.6476288263926578,0.5447752279282807,0.5092319425287678,0.6849250710380889,1.300320423549198,1.6908332038991658
2024-02-02,0.6688943589888174,0.6476288263926578,0.5447752279282807,0.5092319425287678,0.7149198986375528,1.04723970491173,1.096710999543607
2024-02-05,0.6688943589888174,0.6476288263926578,0.5447752279282807,0.5092319425287678,0.7296548122634049,0.364784098976414,0.1330674388660342
2024-02-06,0.9545963869895915,0.9395991112936467,0.8988226724737209,0.8107268787892152,0.677554362987103,0.2898983842984515,0.08404107321885267
2024-02-07,0.9545963869895915,0.9395991112936467,0.8988226724737209,0.8107268787892152,0.6621007855284634,0.8305843455090923,0.6898703550047672
2024-02-08,0.9545963869895915,0.9395991112936467,0.8988226724737209,0.8107268787892152,0.6737542060474497,0.04415898720386,0.0019500161508706714
2024-02-09,0.9545963869895915,0.9395991112936467,0.8988226724737209,0.8107268787892152,0.672376552212568,0.5762762379160299,0.33209430238665266
2024-02-12,0.9545963869895915,0.9395991112936467,0.8988226724737209,0.8107268787892152,0.6767584210135417,0.0438989102433972,0.0019271143205578435
2024-02-13,0.7133165955880184,0.7104704370264152,0.6762908741170409,0.618695729707074,0.6774657217460985,1.3868779830063311,1.9234305397477094
2024-02-14,0.7133165955880184,0.7104704370264152,0.6762908741170409,0.618695729707074,0.7304361285889296,0.9046433327972844,0.8183795595745782
2024-02-15,0.7133165955880184,0.7104704370264152,0.6762908741170409,0.618695729707074,0.7316936945122134,0.687622517643202,0.4728247267699757
2024-02-16,0.7133165955880184,0.7104704370264152,0.6762908741170409,0.618695729707074,0.7123024554963339,0.499247791005844,0.24924835682421487
2024-02-20,0.7133165955880184,0.7104704370264152,0.6762908741170409,0.618695729707074,0.7177219550356687,0.5520592142574142,0.3047693760465136
2024-02-21,0.8339510129273949,0.8334237037913408,0.8904662797370047,0.894642940405018,0.7314410834124505,0.0905472680427473,0.008198807750005128
2024-02-22,0.8339510129273949,0.8334237037913408,0.8904662797370047,0.894642940405018,0.6944238659333026,2.0484246307596257,4.196043467902709
2024-02-23,0.8339510129273949,0.8334237037913408,0.8904662797370047,0.894642940405018,0.7726682389700771,0.0689420244596421,0.00475300273659389
2024-02-26,0.8339510129273949,0.8334237037913408,0.8904662797370047,0.894642940405018,0.7705396128056801,0.3669302612937958,0.13463781665313326
2024-02-27,0.8339510129273949,0.8334237037913408,0.8904662797370047,0.894642940405018,0.7764708336057106,0.1856086835131644,0.03445058339549002
2024-02-28,0.8608845239755533,0.8601084694136716,0.7218383036942203,0.7233403370499395,0.776079385844923,0.1322514899462043,0.01749045659299098
2024-02-29,0.8608845239755533,0.8601084694136716,0.7218383036942203,0.7233403370499395,0.7712603021582076,0.3588459499420105,0.12877041578978393
2024-03-01,0.8608845239755533,0.8601084694136716,0.7218383036942203,0.7233403370499395,0.7577251275082,0.934447293084189,0.8731917435523681
2024-03-04,0.8608845239755533,0.8601084694136716,0.7218383036942203,0.7233403370499395,0.7592106311374638,0.107303574163364,0.011514057028232558
2024-03-05,0.8608845239755533,0.8601084694136716,0.7218383036942203,0.7233403370499395,0.7379329268802307,1.0044345482853647,1.0088887617892246
2024-03-06,0.8357444951434685,0.8307450701141065,0.8249041970475344,0.8092319300233196,0.7699907169072083,0.505439624367425,0.25546921388068367
2024-03-07,0.8357444951434685,0.8307450701141065,0.8249041970475344,0.8092319300233196,0.7722422234744332,0.9877447529646564,0.97563969700921
2024-03-08,0.8357444951434685,0.8307450701141065,0.8249041970475344,0.8092319300233196,0.7865064626114654,0.6020233775915945,0.3624321471667916
2024-03-11,0.8357444951434685,0.8307450701141065,0.8249041970475344,0.8092319300233196,0.7968192657952569,0.0860109681661559,0.007397886644879484
2024-03-12,0.8357444951434685,0.8307450701141065,0.8249041970475344,0.8092319300233196,0.7963473092919962,1.0699717636682442,1.144839575047333
2024-03-13,0.8246476527339193,0.8112985440530119,0.7185305009371372,0.7254292555091771,0.8056110261192431,0.1568576774557133,0.02460433097680059
2024-03-14,0.8246476527339193,0.8112985440530119,0.7185305009371372,0.7254292555091771,0.8065785603658535,0.1978717319491776,0.039153222304567185
2024-03-15,0.8246476527339193,0.8112985440530119,0.7185305009371372,0.7254292555091771,0.7345744366202072,0.6890268015276046,0.4747579332233611
2024-03-18,0.8246476527339193,0.8112985440530119,0.7185305009371372,0.7254292555091771,0.7228579557603236,0.5925380657141395,0.3511013593202539
2024-03-19,0.8246476527339193,0.8112985440530119,0.7185305009371372,0.7254292555091771,0.7079669807523402,0.5541827302811374,0.3071184985418559
2024-03-20,0.717337462709945,0.7088355786457956,0.6885321015480955,0.7249981771392113,0.7055688337845629,0.9206889136586844,0.8476680757340085
2024-03-21,0.717337462709945,0.7088355786457956,0.6885321015480955,0.7249981771392113,0.7187413762959055,0.3298922781341967,0.10882891517257019
2024-03-22,0.717337462709945,0.7088355786457956,0.6885321015480955,0.7249981771392113,0.7089689566222409,0.189743272210264,0.03600250934905834
2024-03-25,0.717337462709945,0.7088355786457956,0.6885321015480955,0.7249981771392113,0.7116570582869514,0.2766597121798776,0.07654059634345273
2024-03-26,0.717337462709945,0.7088355786457956,0.6885321015480955,0.7249981771392113,0.7114925010662906,0.1848740052786459,0.03417839782776879
2024-03-27,0.6353200669681337,0.6284703273418664,0.6213820141079369,0.686424716365593,0.7131552637162403,0.8368869366498036,0.7003797447350925
2024-03-28,0.6353200669681337,0.6284703273418664,0.6213820141079369,0.686424716365593,0.6642804764948698,0.0191117139571303,0.00036525761037916915
2024-04-01,0.6353200669681337,0.6284703273418664,0.6213820141079369,0.686424716365593,0.6518342511908777,0.1741386760592587,0.03032427849967144
2024-04-02,0.6353200669681337,0.6284703273418664,0.6213820141079369,0.686424716365593,0.6472199598527267,0.6378434865184648,0.406844313294031
2024-04-03,0.6353200669681337,0.6284703273418664,0.6213820141079369,0.686424716365593,0.6524251986502392,0.1097932398189133,0.01205455550993341
2024-04-04,0.6309041163444601,0.6206859074150987,0.6453178998951804,0.6899317847693515,0.6393846182082671,1.2281257653135604,1.5082928954270185
2024-04-05,0.6309041163444601,0.6206859074150987,0.6453178998951804,0.6899317847693515,0.6877483939476784,1.0392606086880196,1.080062612770593
2024-04-08,0.6309041163444601,0.6206859074150987,0.6453178998951804,0.6899317847693515,0.6102326010516531,0.055927872272767,0.00312792689695894
2024-04-09,0.6309041163444601,0.6206859074150987,0.6453178998951804,0.6899317847693515,0.6102463646132179,0.1156063454455997,0.01336482710728733
2024-04-10,0.6309041163444601,0.6206859074150987,0.6453178998951804,0.6899317847693515,0.6043656256964036,1.006345194625137,1.0127306507451048
2024-04-11,0.8368323185301275,0.8268424361455471,0.9203610018429618,0.9072771063691515,0.6366583420021724,0.7518345874548402,0.5652552468933898
2024-04-12,0.8368323185301275,0.8268424361455471,0.9203610018429618,0.9072771063691515,0.647943689702057,1.3899116445977144,1.9318543797883232
2024-04-15,0.8368323185301275,0.8268424361455471,0.9203610018429618,0.9072771063691515,0.6992527267235268,1.2607182378261774,1.589410475187542
2024-04-16,0.8368323185301275,0.8268424361455471,0.9203610018429618,0.9072771063691515,0.7158365937464535,0.1825577129632942,0.03332731856238852
2024-04-17,0.8368323185301275,0.8268424361455471,0.9203610018429618,0.9072771063691515,0.7161952739120045,0.5935757700413069,0.35233219478013045
2024-04-18,0.9516944903800248,0.9570321240074435,1.1381183775351424,1.2254571931598868,0.7010275572637082,0.2059888526688224,0.04243140742381782
2024-04-19,0.9516944903800248,0.9570321240074435,1.1381183775351424,1.2254571931598868,0.6941664594262742,0.8766650264171221,0.7685415685429333
2024-04-22,0.9516944903800248,0.9570321240074435,1.1381183775351424,1.2254571931598868,0.6807136149796281,0.9167051448542956,0.8403483226023349
2024-04-23,0.9516944903800248,0.9570321240074435,1.1381183775351424,1.2254571931598868,0.6997883844555951,1.1796780401231726,1.3916402783488495
2024-04-24,0.9516944903800248,0.9570321240074435,1.1381183775351424,1.2254571931598868,0.7359325644857792,0.0474703039763244,0.0022534297596046404
2024-04-25,0.8770837925082297,0.8788321184720094,0.9112590162208043,1.0292058541929565,0.7061971905505129,0.3806194283441744,0.14487114923304611
2024-04-26,0.8770837925082297,0.8788321184720094,0.9112590162208043,1.0292058541929565,0.7083920161048773,0.94292339311136,0.8891045252766403
2024-04-29,0.8770837925082297,0.8788321184720094,0.9112590162208043,1.0292058541929565,0.7316007390301699,0.3535232694823003,0.12497870206545511
2024-04-30,0.8770837925082297,0.8788321184720094,0.9112590162208043,1.0292058541929565,0.724099122458154,1.5967978006631474,2.5497632162026647
2024-05-01,0.8770837925082297,0.8788321184720094,0.9112590162208043,1.0292058541929565,0.7712671384626467,0.3252433583636344,0.1057832421596555
2024-05-02,0.9583289928775707,0.9584337719410906,1.0813024628951033,1.1481393172177277,0.7633390459438439,0.9309852910502436,0.8667336121519068
2024-05-03,0.9583289928775707,0.9584337719410906,1.0813024628951033,1.1481393172177277,0.7638163255942887,1.231920144667598,1.5176272428378357
2024-05-06,0.9583289928775707,0.9584337719410906,1.0813024628951033,1.1481393172177277,0.7983157329586797,1.027383846219407,1.055517567472582
2024-05-07,0.9583289928775707,0.9584337719410906,1.0813024628951033,1.1481393172177277,0.8225986104489414,0.1102754493375411,0.012160674726596595
2024-05-08,0.9583289928775707,0.9584337719410906,1.0813024628951033,1.1481393172177277,0.8216275301948441,0.0096719511794527,9.354663961771649e-05
2024-05-09,0.8364865616209527,0.8371201204256228,0.791461869541588,0.8196065326205768,0.8210236465709645,0.574538924512986,0.3300949757805387
2024-05-10,0.8364865616209527,0.8371201204256228,0.791461869541588,0.8196065326205768,0.8130459186167005,0.1287279472118581,0.016570884393378924
2024-05-13,0.8364865616209527,0.8371201204256228,0.791461869541588,0.8196065326205768,0.8134941961014539,0.0134358610674151,0.00018052236262288082
2024-05-14,0.8364865616209527,0.8371201204256228,0.791461869541588,0.8196065326205768,0.8129435135543844,0.4577668137048924,0.20955045572952968
2024-05-15,0.8364865616209527,0.8371201204256228,0.791461869541588,0.8196065326205768,0.8082684198821944,1.2306785941566711,1.5145698021154406
2024-05-16,0.7934789958345619,0.7766733813381879,0.6307592359636792,0.612419951069008,0.8375315211658868,0.2059522433108735,0.04241632652478124
2024-05-17,0.7934789958345619,0.7766733813381879,0.6307592359636792,0.612419951069008,0.8031596515294072,0.1436274336529358,0.02062883969772847
2024-05-20,0.7934789958345619,0.7766733813381879,0.6307592359636792,0.612419951069008,0.7834449078950423,0.115162763086003,0.013262462001602854
2024-05-21,0.7934789958345619,0.7766733813381879,0.6307592359636792,0.612419951069008,0.7834825700396416,0.244970022129263,0.0600103117420116
2024-05-22,0.7934789958345619,0.7766733813381879,0.6307592359636792,0.612419951069008,0.7840861152409343,0.2883431152048528,0.08314175208603901
2024-05-23,0.6163444716484978,0.60881991560048,0.5775029326867165,0.5693161417406105,0.7605002420337953,0.7331204647385968,0.5374656158185361
2024-05-24,0.6163444716484978,0.60881991560048,0.5775029326867165,0.5693161417406105,0.764946309980175,0.6594602133845969,0.4348877730372581
2024-05-28,0.6163444716484978,0.60881991560048,0.5775029326867165,0.5693161417406105,0.7221573152553143,0.0698625837484898,0.004880780608014752
2024-05-29,0.6163444716484978,0.60881991560048,0.5775029326867165,0.5693161417406105,0.6737238997611865,0.7027382409591512,0.493841035306362
2024-05-30,0.6163444716484978,0.60881991560048,0.5775029326867165,0.5693161417406105,0.6894476748641009,0.665567956599888,0.44298070485255037
2024-05-31,0.7345283533997232,0.7267338298135455,0.8016640247904239,0.8223574505746647,0.692230906692817,0.9066984576428748,0.822102093091968
2024-06-03,0.7345283533997232,0.7267338298135455,0.8016640247904239,0.8223574505746647,0.7025767259888238,0.0814908291881459,0.006640755241771572
2024-06-04,0.7345283533997232,0.7267338298135455,0.8016640247904239,0.8223574505746647,0.6740444357318838,0.1117265570743199,0.012482823555681262
2024-06-05,0.7345283533997232,0.7267338298135455,0.8016640247904239,0.8223574505746647,0.6609516442324429,1.1815107203701696,1.3959675823496371
2024-06-06,0.7345283533997232,0.7267338298135455,0.8016640247904239,0.8223574505746647,0.6610467353622004,0.0018523184051498,3.4310834740566983e-06
2024-06-07,0.7270307654655429,0.7109569100690513,0.6329971926589435,0.6188953650386623,0.66054340385957,0.1216598749885037,0.014801125182218348
2024-06-10,0.7270307654655429,0.7109569100690513,0.6329971926589435,0.6188953650386623,0.6545273571154463,0.3085007684025449,0.09517272410496067
2024-06-11,0.7270307654655429,0.7109569100690513,0.6329971926589435,0.6188953650386623,0.6396479498676111,0.2405560290063579,0.057867203091307697
2024-06-12,0.7270307654655429,0.7109569100690513,0.6329971926589435,0.6188953650386623,0.638892953771262,0.8179448608894144,0.6690337954554035
2024-06-13,0.7270307654655429,0.7109569100690513,0.6329971926589435,0.6188953650386623,0.5550759136249739,0.2011254119861179,0.040451431346585666
2024-06-14,0.627297091173075,0.6089094335514468,0.543272904261605,0.4963292473979614,0.54442559831545,0.0608316230443597,0.003700486362211074
2024-06-17,0.627297091173075,0.6089094335514468,0.543272904261605,0.4963292473979614,0.5309704231021538,0.7927323727802357,0.6284246148537825
2024-06-18,0.627297091173075,0.6089094335514468,0.543272904261605,0.4963292473979614,0.50825559932614,0.2537612548146752,0.06439477444511853
2024-06-20,0.627297091173075,0.6089094335514468,0.543272904261605,0.4963292473979614,0.48528162569246425,0.2720254965052706,0.07399787074893897
2024-06-21,0.627297091173075,0.6089094335514468,0.543272904261605,0.4963292473979614,0.4926784204197515,0.1341507182864606,0.017996415216773316
2024-06-24,0.5833591444208501,0.5662604681827645,0.5349627137218252,0.4908834551988024,0.49515812775675977,0.3255919547209878,0.10601012097903376
2024-06-25,0.5833591444208501,0.5662604681827645,0.5349627137218252,0.4908834551988024,0.49783678832011247,0.3843358589773127,0.1477140524958288
2024-06-26,0.5833591444208501,0.5662604681827645,0.5349627137218252,0.4908834551988024,0.4996032918012561,0.1247378106597345,0.015559521408183773
2024-06-27,0.5833591444208501,0.5662604681827645,0.5349627137218252,0.4908834551988024,0.4988836727759339,0.1574991633483424,0.024805986455427843
2024-06-28,0.5833591444208501,0.5662604681827645,0.5349627137218252,0.4908834551988024,0.4958006579571177,0.3942828835853001,0.15545899228833931
2024-07-01,0.5564848654492399,0.5390220735907376,0.5656693792219105,0.5269931379017125,0.4617749597348366,0.2056138515905159,0.0422770559658867
2024-07-02,0.5564848654492399,0.5390220735907376,0.5656693792219105,0.5269931379017125,0.45846219407703775,0.6707346814495873,0.4498850128992793
2024-07-03,0.5564848654492399,0.5390220735907376,0.5656693792219105,0.5269931379017125,0.4695983352402911,0.4452478888448919,0.19824568252083322
2024-07-05,0.5564848654492399,0.5390220735907376,0.5656693792219105,0.5269931379017125,0.47305266627554277,0.5749921819444149,0.33061600929719914
2024-07-08,0.5564848654492399,0.5390220735907376,0.5656693792219105,0.5269931379017125,0.4793096558500393,0.1153318908460997,0.013301445046136656
2024-07-09,0.5533951275536405,0.524780429928432,0.4991009398110187,0.4057698458754364,0.4720848460311033,0.0971924703203823,0.009446376286978394
2024-07-10,0.5533951275536405,0.524780429928432,0.4991009398110187,0.4057698458754364,0.4407880657624042,0.9846643936390638,0.9695639681005851
2024-07-11,0.5533951275536405,0.524780429928432,0.4991009398110187,0.4057698458754364,0.4563339840668261,0.8659842723666649,0.7499287599864219
2024-07-12,0.5533951275536405,0.524780429928432,0.4991009398110187,0.4057698458754364,0.4961830606726792,0.6287592655747126,0.395338214046052
2024-07-15,0.5533951275536405,0.524780429928432,0.4991009398110187,0.4057698458754364,0.474072009545138,0.2746512793923752,0.07543332527186855
2024-07-16,0.673855431031964,0.6503626535216889,0.6321501359740386,0.5021859486248137,0.4436943159194121,0.5912379055716771,0.3495622609847834
2024-07-17,0.673855431031964,0.6503626535216889,0.6321501359740386,0.5021859486248137,0.4311594268372453,1.4120240564024378,1.9938119358591948
2024-07-18,0.673855431031964,0.6503626535216889,0.6321501359740386,0.5021859486248137,0.525872941328087,0.7714660203140911,0.5951598204992615
2024-07-19,0.673855431031964,0.6503626535216889,0.6321501359740386,0.5021859486248137,0.5543492214012128,0.6662788945031607,0.44392756526035393
2024-07-22,0.673855431031964,0.6503626535216889,0.6321501359740386,0.5021859486248137,0.5394384872022244,1.0257296830807423,1.05212138275292
2024-07-23,0.91130454048116,0.8989734440069597,0.9553067669377968,0.9117989147009486,0.5648501510477981,0.156973833481417,0.024640784397851632
2024-07-24,0.91130454048116,0.8989734440069597,0.9553067669377968,0.9117989147009486,0.5654358434690357,2.292338939844813,5.254817815128842
2024-07-25,0.91130454048116,0.8989734440069597,0.9553067669377968,0.9117989147009486,0.7166047963661057,0.5223930049926091,0.2728944516652081
2024-07-26,0.91130454048116,0.8989734440069597,0.9553067669377968,0.9117989147009486,0.7229435523729829,1.1137532149954434,1.2404462239126866
2024-07-29,0.91130454048116,0.8989734440069597,0.9553067669377968,0.9117989147009486,0.7361025813796205,0.0587514524785046,0.003451733168333984
2024-07-30,1.0562984043647365,1.0605602270873757,1.209141821931178,1.140906129901852,0.7354175440650905,0.5079318909130472,0.25799480580650375
2024-07-31,1.0562984043647365,1.0605602270873757,1.209141821931178,1.140906129901852,0.7417632177225111,1.6123923324570313,2.599809033766226
2024-08-01,1.0562984043647365,1.0605602270873757,1.209141821931178,1.140906129901852,0.7855464811690683,1.4262321830854483,2.0341382400686836
2024-08-02,1.0562984043647365,1.0605602270873757,1.209141821931178,1.140906129901852,0.8280190008859112,1.8793877293572268,3.532098237258513
2024-08-05,1.0562984043647365,1.0605602270873757,1.209141821931178,1.140906129901852,0.8940751684034127,2.9556148981890664,8.735659426397165
